,Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight,Report_Status,Publication_Date,Year,State,Region,Total_Passengers,Fatality_pct,Injured_pct,Airplane_Damage,Airplane_Damage_quant
86435,20200913X42027,Accident,WPR20LA304,2020-09-13,"Seeley Lake, MT",United States,471150N,1132644W,23S,Seeley Lake,Fatal,Substantial,Airplane,N3720R,Cessna,172,No,1.0,,091,,Personal,,2.0,0.0,1.0,0.0,,,,03-11-2020,2020,MT,NW,3.0,66.66666666666666,33.33333333333333,Substantial,2
86436,20200913X42556,Accident,CEN20LA389,2020-09-13,"Groton, SD",United States,453143N,0098535W,2E6,Groton Muni,Fatal,Substantial,Airplane,N83DH,Champion,8KCAB,No,,,091,,Personal,,2.0,0.0,0.0,0.0,VMC,,,26-09-2020,2020,SD,NW,2.0,100.0,0.0,Substantial,2
86437,20200914X21238,Accident,CEN20LA392,2020-09-13,"Cottage Grove, MN",United States,444833N,0925513W,SGS,South St Paul Municipal Airpor,Fatal,Substantial,Airplane,N8488L,Cessna,172,No,1.0,Reciprocating,091,,Personal,Harrier Aviation,3.0,0.0,0.0,0.0,,,,26-09-2020,2020,MN,NE,3.0,100.0,0.0,Substantial,2
86438,20200914X90052,Accident,ANC20CA094,2020-09-13,"Kiana, AK",United States,067246N,1602944W,,,Non-Fatal,Substantial,Airplane,N3068A,Cessna,170,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,"The pilots improper decision to perform a takeoff from an unsuitable surface, which resulted in a loss of control and nose over.",19-10-2021,2020,AK,NW,3.0,0.0,0.0,Substantial,2
86440,20201007102111,Accident,WPR20LA330,2020-09-13,"Stanley, ID",United States,445319N,0011666W,,,Non-Fatal,Substantial,Airplane,N52700,Cessna,172,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,The pilot's failure to maintain terrain clearance after flying into the wrong canyon in mountainous terrain which resulted in a collision with trees and terrain.   ,,2020,ID,NW,2.0,0.0,100.0,Substantial,2
86442,20200913X23839,Accident,ANC20LA093,2020-09-14,"Homer, AK",United States,593759N,1513018W,HOM,Homer,Non-Fatal,Substantial,Airplane,N8875C,Piper,PA22,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,,10-11-2021,2020,AK,NW,1.0,0.0,100.0,Substantial,2
86445,20200915X70606,Accident,CEN20CA394,2020-09-15,"Englewood, CO",United States,393331N,0104510W,APA,Centennial Airport,Non-Fatal,Substantial,Airplane,N596ST,Piper,PA46,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain directional control during landing in gusting winds. ,,2020,CO,SW,2.0,0.0,0.0,Substantial,2
86451,20200922X34530,Accident,ANC20CA097,2020-09-16,"Arctic Village, AK",United States,068260N,0143561W,,,Non-Fatal,Substantial,Airplane,N5779D,Piper,PA18,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The pilots selection of unsuitable terrain for landing, which resulted in a rock damaging the empennage.",19-10-2021,2020,AK,NW,2.0,0.0,0.0,Substantial,2
86455,20200921X15712,Accident,CEN20CA411,2020-09-17,"Marksville, LA",United States,031541N,0009249W,MKV,MARKSVILLE MUNI,Non-Fatal,Substantial,Airplane,N6208T,Cessna,R182,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,"The pilots inadequate preflight inspection, during which he failed to ensure the landing gear handle in the down position which resulted in the landing gear retracting during takeoff, a loss of directional control, and a runway excursion.",06-05-2021,2020,LA,SE,2.0,0.0,100.0,Substantial,2
86456,20200921X94025,Accident,CEN20LA403,2020-09-17,"Palatine, IL",United States,042635N,0088227W,,,Non-Fatal,Substantial,Airplane,N2699V,Cessna,177RG,No,1.0,,091,,Personal,C150jl Llc,0.0,0.0,0.0,1.0,VMC,,,27-10-2020,2020,IL,NE,1.0,0.0,0.0,Substantial,2
86457,20200918X92359,Accident,ERA20LA323,2020-09-18,"Hollywood, FL",United States,255951N,0801430W,HWO,NORTH PERRY,Non-Fatal,Substantial,Airplane,N234ME,Cessna,182,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The pilot's failure to maintain directional control during a crosswind takeoff, which resulted in a collision with airport lights and a sign.",24-06-2021,2020,FL,SE,2.0,0.0,0.0,Substantial,2
86464,20200921X81023,Accident,CEN20CA405,2020-09-19,"Huntley, IL",United States,421317N,0882459W,6IL2,Phyllis Field,Non-Fatal,Substantial,Airplane,N43020,Piper,PA28,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots decision to land at night without runway lighting, which resulted in a collision with an object.",20-08-2021,2020,IL,NE,1.0,0.0,0.0,Substantial,2
86471,20200920X20031,Accident,CEN20LA401,2020-09-20,"Kokomo, IN",United States,403146N,0861015W,8I3,,Fatal,Destroyed,Airplane,N8213X,Piper,PA32,No,1.0,,091,,Personal,,3.0,0.0,1.0,0.0,VMC,,,08-10-2020,2020,IN,NE,4.0,75.0,25.0,Destroyed,3
86472,20200920X30723,Accident,CEN20LA402,2020-09-20,"Hilltop Lakes, TX",United States,031426N,0961248W,0TE4,Hilltop Lakes,Fatal,Substantial,Airplane,N236KM,Piper,PA46,No,1.0,,091,,Personal,KMAC Braco LLC,4.0,0.0,0.0,0.0,VMC,,,28-09-2020,2020,TX,SW,4.0,100.0,0.0,Substantial,2
86474,20200920X41002,Accident,WPR20LA311,2020-09-20,"Stockton, CA",United States,375433N,1212026W,,,Non-Fatal,Substantial,Airplane,N7946C,North American,B25N,No,2.0,,091,,Personal,PROAIR Holding Company,0.0,1.0,2.0,0.0,VMC,,,05-10-2020,2020,CA,SW,3.0,0.0,100.0,Substantial,2
86477,20200922X90108,Accident,CEN20LA415,2020-09-20,"San Antonio, TX",United States,292810N,0983147W,8T8,SAN GERONIMO AIRPARK,Non-Fatal,Substantial,Airplane,N4019V,Cessna,170,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots inadequate compensation for gusting crosswind conditions while landing, which resulted a loss of lateral control and impact with a fence.",24-06-2021,2020,TX,SW,1.0,0.0,0.0,Substantial,2
86478,20210430103005,Accident,ERA20LA344,2020-09-20,"Laconia, NH",United States,433423N,0071254W,LCI,Laconia Municipal Airport,Non-Fatal,Substantial,Airplane,N18778,Beech,B19,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The pilots improper landing flare, which resulted in a hard, bounced landing and the nose landing gear collapsing.",24-08-2021,2020,NH,NE,2.0,0.0,0.0,Substantial,2
86481,20200921X72553,Accident,ERA20LA325,2020-09-21,"West Kingston, RI",United States,412957N,0713526W,08R,Richmond Airport West Kingston,Non-Fatal,Substantial,Airplane,N3000G,Ercoupe,F 1,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots failure to conduct a proper preflight inspection and ensure the fuel was uncontaminated, which resulted in a partial loss of engine power and forced landing.",24-06-2021,2020,RI,NE,1.0,0.0,100.0,Substantial,2
86482,20200921X74933,Accident,ERA20LA322,2020-09-21,"Moosic, PA",United States,412227N,0754214W,AVP,Wilkes-Barre/Scranton,Non-Fatal,Substantial,Airplane,N3790T,Piper,PA28R,No,1.0,,091,,Personal,,0.0,1.0,1.0,0.0,VMC,,,23-10-2020,2020,PA,NE,2.0,0.0,100.0,Substantial,2
86486,20200923X61025,Accident,ANC20LA098,2020-09-21,"King Salmon, AK",United States,584022N,1563833W,PAKN,King Salmon,Non-Fatal,Substantial,Airplane,N182KT,Cessna,182,No,1.0,,091,NSCH,Personal,,0.0,0.0,0.0,1.0,VMC,,,08-10-2020,2020,AK,NW,1.0,0.0,0.0,Substantial,2
86489,20200922X91109,Accident,ERA20LA329,2020-09-22,"Lincolnton, GA",United States,334722N,0082289W,,,Fatal,Substantial,Airplane,N2601Q,Cessna,182,No,1.0,,091,NSCH,Personal,,1.0,0.0,0.0,0.0,VMC,,,13-10-2020,2020,GA,SE,1.0,100.0,0.0,Substantial,2
86491,20200923X30413,Accident,WPR20CA316,2020-09-22,"Pacific City, OR",United States,451123N,1235738W,PFC,Pacific City State Airport,Non-Fatal,Substantial,Airplane,N7754H,Piper,PA 12,No,1.0,Reciprocating,091,,Personal,Ricardo Byers,0.0,0.0,0.0,2.0,VMC,,A loss of directional control during landing for reasons that could not be determined due to lack of available evidence. ,,2020,OR,NW,2.0,0.0,0.0,Substantial,2
86493,20200928102047,Accident,WPR20LA318,2020-09-22,"Island Park, ID",United States,044385N,1112034W,U53,Henry's Lake Airport,Non-Fatal,Substantial,Airplane,N756RA,Cessna,182,No,,,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The pilots failure to maintain directional control during a crosswind landing.,,2020,ID,NW,2.0,0.0,0.0,Substantial,2
86495,20200929102056,Accident,ERA20LA338,2020-09-22,"Pottstown, PA",United States,401424N,0753322W,PTW,Heritage Field Airport,Non-Fatal,Substantial,Airplane,N2772D,Cessna,170,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain directional control while landing in gusty, shifting wind conditions. ",24-08-2021,2020,PA,NE,2.0,0.0,0.0,Substantial,2
86500,20200928102044,Accident,ERA20LA336,2020-09-23,"La Grange, NC",United States,351824N,0774717E,PVT,Private,Non-Fatal,Substantial,Airplane,N5439E,Cessna,172,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots failure to maintain directional control during final approach, which resulted in a collision with trees.",15-06-2021,2020,NC,SE,1.0,0.0,100.0,Substantial,2
86501,20200928102049,Accident,CEN20LA422,2020-09-23,"St. Clairsville, OH",United States,040043N,0805443W,,,Non-Fatal,Substantial,Airplane,N81624,Aeronca,7AC,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilots improper fuel planning that resulted in a total loss of engine power due to fuel exhaustion.  ,,2020,OH,NE,1.0,0.0,0.0,Substantial,2
86503,20200930102060,Accident,ANC20LA099,2020-09-23,"Big Lake, AK",United States,613515N,1502354W,,,Non-Fatal,Substantial,Airplane,N4380B,Cessna,170B,No,,,091,,Personal,Daniel Elias,0.0,0.0,0.0,1.0,VMC,,,08-10-2020,2020,AK,NW,1.0,0.0,0.0,Substantial,2
86507,20200928102043,Accident,CEN20LA420,2020-09-24,"Terrell, TX",United States,324717N,0096535W,,,Non-Fatal,Substantial,Airplane,N3958A,Beech,V35,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"Fuel starvation due to a fuel system leak, which resulted in a loss of engine power and the subsequent forced landing on unsuitable terrain. ",24-06-2021,2020,TX,SW,1.0,0.0,0.0,Substantial,2
86512,20201001102066,Accident,WPR20LA325,2020-09-25,"Bridgeport, CA",United States,381553N,1191322W,O57,BRYANT FIELD,Non-Fatal,Substantial,Airplane,N300JS,Cessna,T210,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,"An inadvertent retraction of the flaps during a go-around by the pilot-rated passenger, which caused the airplane to settle onto the runway with the landing gear retracted.  ",20-08-2021,2020,CA,SW,3.0,0.0,0.0,Substantial,2
86516,20200928102038,Accident,ERA20LA334,2020-09-26,"New Smyrna Beach, FL",United States,285844N,0805529W,X50,Massey Ranch Airpark,Non-Fatal,Substantial,Airplane,N89476,Cessna,140,No,1.0,Reciprocating,091,NSCH,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots decision to depart from a non-suitable surface, which resulted in a loss of directional control during takeoff roll.",24-06-2021,2020,FL,SE,1.0,0.0,0.0,Substantial,2
86517,20200929102058,Accident,WPR20LA322,2020-09-26,"Silver Springs, NV",United States,039247N,1191515W,SPZ,Silver Springs Airport,Non-Fatal,Substantial,Airplane,N4132W,Piper,PA32-300,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control during a nighttime landing with a crosswind, which resulted in a runway excursion and impact with a sign.",20-08-2021,2020,NV,SW,1.0,0.0,0.0,Substantial,2
86518,20200928102040,Accident,ERA20LA335,2020-09-27,"Union, SC",United States,344113N,0813828W,35A,Union County Airport,Non-Fatal,Destroyed,Airplane,N33859,Piper,PA28,No,1.0,,091,,Personal,,0.0,0.0,1.0,0.0,IMC,,,20-10-2020,2020,SC,SE,1.0,0.0,100.0,Destroyed,3
86519,20200928102050,Accident,WPR20LA319,2020-09-27,"Santa Barbara, CA",United States,342317N,1195024W,SBA,Santa Barbara Municipal Airpor,Fatal,Destroyed,Airplane,N157RC,Cessna,T182,No,1.0,,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,,08-10-2020,2020,CA,SW,1.0,100.0,0.0,Destroyed,3
86520,20200928102048,Accident,CEN20LA421,2020-09-28,"Lago Vista, TX",United States,302834N,0975719W,RYW,Lago Vista - Rusty Allen Airpo,Non-Fatal,Substantial,Airplane,N104RK,Beech,A36,No,1.0,,091,,Personal,FHLS LLC,0.0,1.0,2.0,0.0,VMC,,,28-10-2020,2020,TX,SW,3.0,0.0,100.0,Substantial,2
86521,20201001102062,Accident,CEN20WA426,2020-09-28,"Le Chevillotte, France",France,471413N,0000699E,LFQM,Besançon Airfield,Fatal,Destroyed,Airplane,N918SE,Cirrus Design Corp,SR22,No,1.0,,NUSN,,Personal,,3.0,0.0,0.0,0.0,,,,,2020,,,3.0,100.0,0.0,Destroyed,3
86527,20201005102083,Accident,CEN20LA431,2020-09-29,"Big Rapids, MI",United States,434322N,0853015W,RQB,Roben Hood,Non-Fatal,Substantial,Airplane,N79300,Cessna,172,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The airplanes impact with a deer during takeoff. 
",29-09-2021,2020,MI,NE,2.0,0.0,0.0,Substantial,2
86530,20201005102088,Accident,ERA20LA342,2020-09-30,"DeFuniak Springs, FL",United States,304357N,0008699W,54J,DeFuniak Springs Airport,Non-Fatal,Substantial,Airplane,N8950R,Bellanca,7GCB,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The failure of the left landing gear airframe cross tube during landing, due to corrosion hidden under riveted fairing.",24-06-2021,2020,FL,SE,1.0,0.0,0.0,Substantial,2
86531,20201005102089,Accident,WPR20LA332,2020-09-30,"Oregon City, OR",United States,451914N,0122334W,OG20,FAIRWAYS,Non-Fatal,Substantial,Airplane,N5397S,Piper,PA28,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots improper landing flare which resulted in a bounced landing, loss of directional control and subsequent collision with a hangar.  ",16-09-2021,2020,OR,NW,1.0,0.0,0.0,Substantial,2
86536,20201007102108,Accident,ANC20LA100,2020-10-01,"Tok, AK",United States,631946N,1425713W,6K8,Tok Junction Airport,Non-Fatal,Substantial,Airplane,N926LL,Cessna,180,No,1.0,,091,NSCH,Personal,,0.0,0.0,0.0,1.0,VMC,,,20-10-2020,2020,AK,NW,1.0,0.0,0.0,Substantial,2
86538,20201002102075,Accident,ERA21LA002,2020-10-02,"Green Sea, SC",United States,341052N,0079150W,,,Non-Fatal,Substantial,Airplane,N656V,Beech,BE-36,No,1.0,,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,,16-11-2020,2020,SC,SE,2.0,0.0,100.0,Substantial,2
86539,20201002102077,Accident,ERA21LA003,2020-10-02,"Corfu, NY",United States,425819N,0782257W,,,Fatal,Destroyed,Airplane,N965DM,Socata,TBM700,No,1.0,,091,,Personal,,2.0,0.0,0.0,0.0,VMC,,,22-10-2020,2020,NY,NE,2.0,100.0,0.0,Destroyed,3
86540,20201005102084,Accident,CEN21LA004,2020-10-02,"Lake Elmo, MN",United States,445951N,0925120W,21D,Lake Elmo,Non-Fatal,Substantial,Airplane,N62ZM,Piper,PA46,No,1.0,,091,,Personal,,0.0,0.0,2.0,0.0,VMC,,,08-10-2020,2020,MN,NE,2.0,0.0,100.0,Substantial,2
86543,20201007102105,Accident,CEN21LA009,2020-10-02,"Denver, CO",United States,393448N,0104510W,APA,CENTENNIAL,Non-Fatal,Substantial,Airplane,N7798M,Mooney,M20F,No,,Reciprocating,091,NSCH,Personal,,0.0,0.0,0.0,2.0,VMC,,"Failure of the landing gear motor that prevented the gear from extending fully to the down and locked position, which resulted in a gear collapse on landing and a subsequent loss of directional control.

",15-07-2021,2020,CO,SW,2.0,0.0,0.0,Substantial,2
86544,20201007102110,Accident,WPR21LA008,2020-10-02,"Princeton, OR",United States,424445N,1184026W,,,Non-Fatal,Substantial,Airplane,N8678X,Cessna,180,No,1.0,,091,NSCH,Personal,,0.0,0.0,0.0,2.0,VMC,,,04-11-2020,2020,OR,NW,2.0,0.0,0.0,Substantial,2
86547,20201004102081,Accident,CEN21LA002,2020-10-03,"Byers, CO",United States,394249N,1041138W,CO17,Sky Haven,Non-Fatal,Substantial,Airplane,N9901E,Cessna,182,No,1.0,,091,,Personal,,0.0,1.0,0.0,1.0,VMC,,,13-10-2020,2020,CO,SW,2.0,0.0,50.0,Substantial,2
86551,20201009102119,Accident,ERA21LA012,2020-10-03,"Spruce Pines, NC",United States,035571N,0815953W,7A8,Avery County Airport,Non-Fatal,Substantial,Airplane,N8783M,Beech,23,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilot's failure to familiarize himself with the wind conditions at the destination airport and his failure to attain the proper touchdown point during landing, which resulted in a long, tailwind landing and subsequent runway overrun.",15-07-2021,2020,NC,SE,1.0,0.0,100.0,Substantial,2
86554,20201004102079,Accident,CEN21LA001,2020-10-04,"Cedaredge, CO",United States,039216N,1075921W,,,Non-Fatal,Substantial,Airplane,N9568X,Cessna,210,No,1.0,,091,,Personal,SOARING 210 LLC,0.0,0.0,2.0,0.0,VMC,,,19-10-2020,2020,CO,SW,2.0,0.0,100.0,Substantial,2
86555,20201004102080,Accident,ERA21LA004,2020-10-04,"Beechhurst, NY",United States,404746N,0734812W,,,Fatal,Substantial,Airplane,N6506M,Cessna,182,No,1.0,,091,,Personal,,1.0,0.0,2.0,0.0,VMC,,,14-10-2020,2020,NY,NE,3.0,33.33333333333333,66.66666666666666,Substantial,2
86558,20201005102093,Accident,ERA21LA006,2020-10-04,"Fulton, NY",United States,043213N,0762317W,FZY,Oswego County,Non-Fatal,Substantial,Airplane,N6179U,Piper,PA28,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The mechanics improper maintenance, which resulted in the crankshaft expansion plug dislodging in flight and a subsequent forced landing. ",17-06-2021,2020,NY,NE,1.0,0.0,100.0,Substantial,2
86559,20201008102114,Accident,CEN21LA010,2020-10-04,"Bridgeport, TX",United States,033850N,0974944W,,,Non-Fatal,Substantial,Airplane,N5196S,Cessna,182,No,,,091,,Personal,RAY PARTNERSHIP MANAGEMENT LLC,0.0,0.0,0.0,2.0,VMC,,,27-10-2020,2020,TX,SW,2.0,0.0,0.0,Substantial,2
86564,20201005102090,Accident,WPR21LA005,2020-10-05,"Rimrock, AZ",United States,034393N,1114718W,48AZ,Rimrock Airport,Non-Fatal,Substantial,Airplane,N22979,Cessna,150,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots improper landing flare, which resulted in a hard, bounced landing and runway excursion.",24-08-2021,2020,AZ,SW,1.0,0.0,0.0,Substantial,2
86567,20201005102094,Accident,CEN21FA007,2020-10-05,"Telluride, CO",United States,375453N,1074510W,TEX,Telluride Municipal,Fatal,Substantial,Airplane,N4444K,Beech,S35,No,1.0,,091,,Personal,,2.0,0.0,0.0,0.0,VMC,,,23-10-2020,2020,CO,SW,2.0,100.0,0.0,Substantial,2
86568,20201006102098,Accident,ERA21LA007,2020-10-05,"Ellijay, GA",United States,343743N,0843134W,49A,Gilmer County Airport,Non-Fatal,Substantial,Airplane,N787AC,Champion,8KCAB,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,The pilot's improper landing flare which resulted in a bounced landing and a subsequent noseover. ,,2020,GA,SE,2.0,0.0,100.0,Substantial,2
86570,20201110102264,Accident,CEN21LA050,2020-10-05,"San Saba, TX",United States,311354N,0984239W,81R,SAN SABA COUNTY MUNI,Non-Fatal,Substantial,Airplane,N7333V,Bellanca,1730,No,,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The student pilots improper decision-making, which resulted in a total loss of engine power due to fuel starvation.
",20-08-2021,2020,TX,SW,1.0,0.0,0.0,Substantial,2
86581,20201008102116,Accident,ERA21LA011,2020-10-08,"West Palm Beach, FL",United States,265024N,0801257W,F45,North Palm Beach County Genera,Non-Fatal,Substantial,Airplane,N8132Q,Cessna,414,No,2.0,,091,,Personal,"Sierra AE, LLC",0.0,0.0,7.0,0.0,VMC,,,22-10-2020,2020,FL,SE,7.0,0.0,100.0,Substantial,2
86583,20201009102122,Accident,ERA21LA013,2020-10-08,"Plymouth, MA",United States,415431N,0704340W,PYM,Plymouth Municipal Airport,Non-Fatal,Substantial,Airplane,N8788D,Piper,PA18,No,1.0,Reciprocating,PUBU,,Public Aircraft - Local,County Of Plymouth,0.0,1.0,0.0,1.0,VMC,,The pilots failure to maintain directional control during the landing roll with a quartering gusting headwind.,,2020,MA,NE,2.0,0.0,50.0,Substantial,2
86592,20201013102133,Accident,CEN21LA014,2020-10-10,"Kimberling City, MO",United States,363735N,0932526W,MO64,Kimberling Airport,Non-Fatal,Destroyed,Airplane,N3445Q,Piper,PA32R,No,,Reciprocating,091,,Personal,Kenneth Best,0.0,0.0,2.0,0.0,VMC,,"The pilots inadequate preflight inspection, which resulted in his inadvertent departure with the tow bar connected to the nose wheel, and the low approach while returning to the airport, which allowed the tow bar to contact trees.
 ",26-08-2021,2020,MO,NE,2.0,0.0,100.0,Destroyed,3
86599,20201012102130,Accident,ERA21LA017,2020-10-11,"Palmetto, FL",United States,273835N,0823112W,48X,Airport Manatee,Non-Fatal,Destroyed,Airplane,N8698H,North American,NAVION,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,3.0,VMC,,"The pilots failure to maintain directional control during takeoff in gusting crosswind conditions, which led to a runway excursion.",15-07-2021,2020,FL,SE,4.0,0.0,25.0,Destroyed,3
86601,20201013102138,Accident,ERA21LA019,2020-10-11,"Atlanta, GA",United States,033525N,0841822W,PDK,Dekalb-Peachtree Airport,Non-Fatal,Substantial,Airplane,N3595W,Piper,PA32,No,1.0,,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,,19-10-2020,2020,GA,SE,3.0,0.0,0.0,Substantial,2
86605,20201027102199,Accident,ERA21LA032,2020-10-13,"Williston, FL",United States,292117N,0822814W,X60,Williston Municipal,Non-Fatal,Substantial,Airplane,N6158G,Cessna,172N,No,1.0,Reciprocating,091,NSCH,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots improper landing flare, which resulted in a hard landing. ",06-05-2021,2020,FL,SE,1.0,0.0,0.0,Substantial,2
86610,20201016102153,Accident,WPR21LA015,2020-10-15,"South Hill, WA",United States,047647N,1221729W,,,Non-Fatal,Substantial,Airplane,N6585L,Cessna,152,No,1.0,,091,,Personal,,0.0,1.0,0.0,0.0,,,,28-10-2020,2020,WA,NW,1.0,0.0,100.0,Substantial,2
86612,20201016102157,Accident,CEN21LA018,2020-10-16,"Houma, LA",United States,029338N,0090455W,,,Fatal,Substantial,Airplane,N707DA,Cessna,T182,No,1.0,,091,,Personal,,2.0,0.0,0.0,0.0,,,,13-11-2020,2020,LA,SE,2.0,100.0,0.0,Substantial,2
